Fichier,ID_Paragraphe,Présence,1er Mot (Entrée),1er Mot (Sortie),Dernier Mot (Entrée),Dernier Mot (Sortie),Nb mots (Entrée),Nb mots (Sortie),Nb mots Identique,Nb balises (Entrée),Nb balises (Sortie),Nb balises Identique
semtags_2combiné_T2 clj. San Pedro_clean.xml,p117,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p464,OK,CH_BO_06.,CH_BO_06.,racionero.,racionero.,73,73,Oui,23,23,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p164,OK,CH_BO_02a-1-,CH_BO_02a-1-,CH_BO_02a-1-,CH_BO_02a-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p219,OK,CH_BO_02b_1492,CH_BO_02b_1492,CH_BO_02b_1492,CH_BO_02b_1492,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p492,OK,CH_BO_06-2-,CH_BO_06-2-,CH_BO_06-2-,CH_BO_06-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p604,OK,CH_BO_08-2-,CH_BO_08-2-,CH_BO_08-2-,CH_BO_08-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p877,OK,Las,Las,Años.,Años.,39,39,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p108,OK,CH_BO_01,CH_BO_01,motifs.,motifs.,70,70,Oui,15,15,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p485,OK,CH_BO_06a+b.,CH_BO_06a+b.,r°..,r°..,57,57,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p290,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p712,OK,Las,Las,37.,37.,31,31,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p240,OK,Entrando,Entrando,Años.,Años.,66,66,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p284,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p705,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p57,OK,CH_BO_01a-2-,CH_BO_01a-2-,CH_BO_01a-2-,CH_BO_01a-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p783,OK,CH_BO_11.,CH_BO_11.,Pedro..,Pedro..,41,41,Oui,6,6,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p340,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/23475bf9d1f0c800c6a7e2e222f46c4a7ce12e46,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/23475bf9d1f0c800c6a7e2e222f46c4a7ce12e46,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/23475bf9d1f0c800c6a7e2e222f46c4a7ce12e46,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/23475bf9d1f0c800c6a7e2e222f46c4a7ce12e46,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p154,OK,CH_BO_02a.,CH_BO_02a.,v°.,v°.,75,75,Oui,19,19,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p260,OK,CH_BO_03+,CH_BO_03+,r°..,r°..,55,55,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p34,OK,CH_BO_01.,CH_BO_01.,r°..,r°..,97,97,Oui,22,22,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p165,OK,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/4abcc9d53ede1a9f1556ae2305ded3764484dfd6,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/4abcc9d53ede1a9f1556ae2305ded3764484dfd6,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/4abcc9d53ede1a9f1556ae2305ded3764484dfd6,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/4abcc9d53ede1a9f1556ae2305ded3764484dfd6,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p467,OK,CH_BO_06.,CH_BO_06.,23..,23..,29,29,Oui,10,10,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p44,OK,CH_BO_01.,CH_BO_01.,v°..,v°..,83,83,Oui,23,23,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p453,OK,CH_BO_06,CH_BO_06,469-472).,469-472).,36,36,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p176,OK,tiene,tiene,varas.,varas.,132,132,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p534,OK,(firmado),(firmado),Toletanus.,Toletanus.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p514,OK,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/c10c7c994742ee6839c3fc7e5f16bfb7441dbb06,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/c10c7c994742ee6839c3fc7e5f16bfb7441dbb06,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/c10c7c994742ee6839c3fc7e5f16bfb7441dbb06,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/c10c7c994742ee6839c3fc7e5f16bfb7441dbb06,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p631,OK,CH_BO_09.,CH_BO_09.,aljababe.,aljababe.,105,105,Oui,33,33,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p689,OK,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/57b4b4fe5c3e2161d5dcee6efcad207251d839b5,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/57b4b4fe5c3e2161d5dcee6efcad207251d839b5,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/57b4b4fe5c3e2161d5dcee6efcad207251d839b5,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/57b4b4fe5c3e2161d5dcee6efcad207251d839b5,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p232,OK,CH_BO_02c-1-,CH_BO_02c-1-,CH_BO_02c-1-,CH_BO_02c-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p540,OK,Juan,Juan,Castanneda,Castanneda,3,3,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p685,OK,CH_BO_09-10-12-,CH_BO_09-10-12-,CH_BO_09-10-12-,CH_BO_09-10-12-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p183,OK,En,En,apostolico.,apostolico.,226,226,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p368,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p893,OK,CH_BO_13.,CH_BO_13.,r°..,r°..,87,87,Oui,26,26,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p328,OK,Callejón,Callejón,9,9,5,5,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p130,OK,fallose,fallose,apostolico.,apostolico.,357,357,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p646,OK,.,.,Pedro.,Pedro.,17,17,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p531,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p270,OK,CH_BO_03.,CH_BO_03.,r°..,r°..,50,50,Oui,18,18,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p375,OK,CH_BO_04-13-,CH_BO_04-13-,CH_BO_04-13-,CH_BO_04-13-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p431,OK,CH_BO_05-5-,CH_BO_05-5-,CH_BO_05-5-,CH_BO_05-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p618,OK,.,.,1427.,1427.,35,35,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p223,OK,"CH_BO_02c,","CH_BO_02c,","CH_BO_02c,","CH_BO_02c,",1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p465,OK,CH_BO_06.,CH_BO_06.,r°.,r°.,51,51,Oui,12,12,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p545,OK,.,.,473.,473.,15,15,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p523,OK,10.34847/nkl.fafcn59z/e74605548c4f18b61c55c47cd92fab8307b801f6,10.34847/nkl.fafcn59z/e74605548c4f18b61c55c47cd92fab8307b801f6,10.34847/nkl.fafcn59z/e74605548c4f18b61c55c47cd92fab8307b801f6,10.34847/nkl.fafcn59z/e74605548c4f18b61c55c47cd92fab8307b801f6,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p59,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p169,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p785,OK,CH_BO_11,CH_BO_11,v°.,v°.,80,80,Oui,23,23,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p648,OK,CH_BO_10.,CH_BO_10.,v°..,v°..,52,52,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p897,OK,CH_BO_13.,CH_BO_13.,.,.,101,101,Oui,25,25,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p10,OK,CH_BO_00.,CH_BO_00.,r°..,r°..,36,36,Oui,10,10,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p42,OK,CH_BO_01.,CH_BO_01.,v°..,v°..,82,82,Oui,26,26,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p885,OK,CH_BO_13.,CH_BO_13.,v°.,v°.,34,34,Oui,8,8,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p67,OK,10.34847/nkl.07can176/670ec92403c688238d807304be1b3807b3a02cec,10.34847/nkl.07can176/670ec92403c688238d807304be1b3807b3a02cec,10.34847/nkl.07can176/670ec92403c688238d807304be1b3807b3a02cec,10.34847/nkl.07can176/670ec92403c688238d807304be1b3807b3a02cec,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p844,OK,Alfon,Alfon,Gines,Gines,6,6,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p723,OK,En,En,capellan.,capellan.,176,176,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p535,OK,(En,(En,tamaño.,tamaño.,14,14,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p135,OK,Las,Las,presçio.,presçio.,26,26,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p577,OK,Alfonso,Alfonso,coro,coro,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p70,OK,10.34847/nkl.07can176/86c9f11d6f5ddd74bfc0eb19a118fa2e7e7a4173,10.34847/nkl.07can176/86c9f11d6f5ddd74bfc0eb19a118fa2e7e7a4173,10.34847/nkl.07can176/86c9f11d6f5ddd74bfc0eb19a118fa2e7e7a4173,10.34847/nkl.07can176/86c9f11d6f5ddd74bfc0eb19a118fa2e7e7a4173,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p221,OK,Las,Las,iglesia.,iglesia.,40,40,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p666,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p501,OK,CH_BO_06-5-,CH_BO_06-5-,CH_BO_06-5-,CH_BO_06-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p872,OK,CH_BO_12.,CH_BO_12.,.,.,39,39,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p699,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p305,OK,.,.,Pedro,Pedro,21,21,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p440,OK,CH_BO_05-8-,CH_BO_05-8-,CH_BO_05-8-,CH_BO_05-8-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p120,OK,CH_BO_01b-5-,CH_BO_01b-5-,10.34847/nkl.1db45e18/f6cd13a881594e8938b7fc5fd785d4ee2e79fbe6,10.34847/nkl.1db45e18/f6cd13a881594e8938b7fc5fd785d4ee2e79fbe6,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p213,OK,CH_BO_02b-7-,CH_BO_02b-7-,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/8efb8bfae129427752daafd983ae9c3f825598aa,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/8efb8bfae129427752daafd983ae9c3f825598aa,2,2,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p378,OK,CH_BO_04-14-,CH_BO_04-14-,CH_BO_04-14-,CH_BO_04-14-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p364,OK,10.34847/nkl.de90nzaf/0ac32d8bea2264ba84f892bc3a5eacbcebcf59e9,10.34847/nkl.de90nzaf/0ac32d8bea2264ba84f892bc3a5eacbcebcf59e9,10.34847/nkl.de90nzaf/0ac32d8bea2264ba84f892bc3a5eacbcebcf59e9,10.34847/nkl.de90nzaf/0ac32d8bea2264ba84f892bc3a5eacbcebcf59e9,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p348,OK,CH_BO_04-4-,CH_BO_04-4-,CH_BO_04-4-,CH_BO_04-4-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p21,OK,CH_BO_01.,CH_BO_01.,449-451)..,449-451)..,27,27,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p124,OK,Las,Las,años.,años.,39,39,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p686,OK,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/262f5ba2db94b563aaf94622da2d2e8b482ea02e,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/262f5ba2db94b563aaf94622da2d2e8b482ea02e,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/262f5ba2db94b563aaf94622da2d2e8b482ea02e,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/262f5ba2db94b563aaf94622da2d2e8b482ea02e,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p244,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p612,OK,(En,(En,bachiller,bachiller,10,10,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p9,OK,Une,Une,1401.,1401.,16,16,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p224,OK,Calle,Calle,14,14,4,4,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p728,OK,En,En,apostolico.,apostolico.,192,192,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p172,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p520,OK,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0cf95b5c93e6d545ea0c5c996f3fa077fbef5e88,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0cf95b5c93e6d545ea0c5c996f3fa077fbef5e88,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0cf95b5c93e6d545ea0c5c996f3fa077fbef5e88,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0cf95b5c93e6d545ea0c5c996f3fa077fbef5e88,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p104,OK,CH_BO_01.,CH_BO_01.,v°..,v°..,49,49,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p356,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p366,OK,CH_BO_04-10-,CH_BO_04-10-,CH_BO_04-10-,CH_BO_04-10-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p384,OK,CH_BO_04-16-,CH_BO_04-16-,CH_BO_04-16-,CH_BO_04-16-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p703,OK,CH_BO_09-10-18-,CH_BO_09-10-18-,CH_BO_09-10-18-,CH_BO_09-10-18-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p243,OK,(En,(En,carpintero.,carpintero.,12,12,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p541,OK,En,En,apostolico.,apostolico.,564,564,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p767,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p471,OK,CH_BO_06.,CH_BO_06.,r°..,r°..,141,141,Oui,34,34,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p727,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p812,OK,CH_BO_11.,CH_BO_11.,r°..,r°..,49,49,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p701,OK,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/04f413495ab5389388eb9e3aec40aabe4ab85b96,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/04f413495ab5389388eb9e3aec40aabe4ab85b96,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/04f413495ab5389388eb9e3aec40aabe4ab85b96,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/04f413495ab5389388eb9e3aec40aabe4ab85b96,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p581,OK,Callejón,Callejón,12,12,5,5,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p611,OK,(En,(En,bachiller.,bachiller.,19,19,Oui,8,8,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p772,OK,La,La,covisa.,covisa.,19,19,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p301,OK,Callejón,Callejón,9,9,5,5,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p197,OK,CH_BO_02b.,CH_BO_02b.,v°..,v°..,45,45,Oui,12,12,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p238,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p574,OK,(En,(En,capellan,capellan,10,10,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p437,OK,CH_BO_05-7-,CH_BO_05-7-,CH_BO_05-7-,CH_BO_05-7-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p63,OK,CH_BO_01a-5-,CH_BO_01a-5-,CH_BO_01a-5-,CH_BO_01a-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p669,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p64,OK,10.34847/nkl.07can176/fde9ce1619416bb7389944e67fd4b45192aee374,10.34847/nkl.07can176/fde9ce1619416bb7389944e67fd4b45192aee374,10.34847/nkl.07can176/fde9ce1619416bb7389944e67fd4b45192aee374,10.34847/nkl.07can176/fde9ce1619416bb7389944e67fd4b45192aee374,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p441,OK,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/ccbe16066b23ee9ae4c588a55cc5ca6b886eb5bc,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/ccbe16066b23ee9ae4c588a55cc5ca6b886eb5bc,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/ccbe16066b23ee9ae4c588a55cc5ca6b886eb5bc,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/ccbe16066b23ee9ae4c588a55cc5ca6b886eb5bc,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p503,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,,OK,Libro,Libro,medidas,medidas,3,3,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p386,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p279,OK,CH_BO_03-2-,CH_BO_03-2-,CH_BO_03-2-,CH_BO_03-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p343,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/07471f1d101895debf1c6fd63a0066ad04722243,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/07471f1d101895debf1c6fd63a0066ad04722243,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/07471f1d101895debf1c6fd63a0066ad04722243,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/07471f1d101895debf1c6fd63a0066ad04722243,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p139,OK,CH_BO_02,CH_BO_02,CH_BO_02,CH_BO_02,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p858,OK,CH_BO_12.,CH_BO_12.,cornados..,cornados..,58,58,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p550,OK,CH_BO_07.,CH_BO_07.,v°..,v°..,38,38,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p587,OK,CH_BO_08.,CH_BO_08.,r°..,r°..,42,42,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p381,OK,CH_BO_04-15-,CH_BO_04-15-,CH_BO_04-15-,CH_BO_04-15-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p841,OK,En,En,apostolico.,apostolico.,154,154,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p530,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p168,OK,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/a14f5bba2d5d26dc92ec20c95101837ae22e2861,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/a14f5bba2d5d26dc92ec20c95101837ae22e2861,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/a14f5bba2d5d26dc92ec20c95101837ae22e2861,https://api.nakala.fr/embed/10.34847/nkl.d0e5a20b/a14f5bba2d5d26dc92ec20c95101837ae22e2861,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p138,OK,De,De,apostolico.,apostolico.,23,23,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p840,OK,Alfon,Alfon,Gines,Gines,6,6,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p419,OK,CH_BO_05-1-,CH_BO_05-1-,CH_BO_05-1-,CH_BO_05-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p76,OK,10.34847/nkl.07can176/95baee9d916f25816ff7c3c2b455974a254fe1dd,10.34847/nkl.07can176/95baee9d916f25816ff7c3c2b455974a254fe1dd,10.34847/nkl.07can176/95baee9d916f25816ff7c3c2b455974a254fe1dd,10.34847/nkl.07can176/95baee9d916f25816ff7c3c2b455974a254fe1dd,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p367,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/855fa3b924da455d40f7b62726632c79ca919d79,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/855fa3b924da455d40f7b62726632c79ca919d79,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/855fa3b924da455d40f7b62726632c79ca919d79,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/855fa3b924da455d40f7b62726632c79ca919d79,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p599,OK,CH_BO_08.,CH_BO_08.,r°..,r°..,35,35,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p607,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p617,OK,CH_BO_09.,CH_BO_09.,1427..,1427..,43,43,Oui,6,6,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p282,OK,CH_BO_03-3-,CH_BO_03-3-,CH_BO_03-3-,CH_BO_03-3-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p606,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p569,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p775,OK,(En,(En,1492),1492),26,26,Oui,9,9,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p393,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p266,OK,CH_BO_03.,CH_BO_03.,v°.,v°.,81,81,Oui,22,22,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p716,OK,(En,(En,maldonado.,maldonado.,13,13,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p677,OK,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/a5def91245a0eef88e792565b8b2a1bf677ae39a,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/a5def91245a0eef88e792565b8b2a1bf677ae39a,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/a5def91245a0eef88e792565b8b2a1bf677ae39a,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/a5def91245a0eef88e792565b8b2a1bf677ae39a,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p879,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p881,OK,(En,(En,1492),1492),20,20,Oui,6,6,Oui
